ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1547131704.426148,CQiNNS36nEESUYTVf,192.168.1.197,53998,192.168.1.1,53,udp,dns,0.005995,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466967.961868,CYuHUC2WszVUz2yERl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466971.736462,CKL1G94bjpbgdRgm72,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545413985.444355,Cubp5E34cyaPeitw03,192.168.1.195,51656,185.244.25.235,6667,tcp,irc,1.076384,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,C&C
1545466968.051829,CEV4DV1Ymrx3uouTW2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547133001.177520,CAYiL31zAwv8zTHz2a,192.168.1.197,53252,185.244.25.183,4975,tcp,-,1.070890,66,232,S3,-,-,0,ShAdDaf,7,450,7,604,-,benign,-
1545466964.270990,CE9KDS3oySnaK2ace4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537538800.470800,CVTpLF39kF9Sr0gP82,192.168.2.3,32876,52.46.129.41,443,tcp,-,0.107169,53,0,RSTR,-,-,0,DRr,2,133,1,40,-,benign,-
1545473082.182110,CnLrTG3EBQnKxVCtf1,192.168.1.195,55172,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547130128.107057,CD2OYg2MJ44pz3xAgl,192.168.1.197,51115,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547136370.007791,CfBqeK2uS1t36S5ZAi,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466976.634666,CTxw3l43bQYpCoZ3Dg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545457768.900444,C9NHL9ziBLWocBoN1,192.168.1.195,53514,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1537526812.468717,CWFe0r4pVKPvB03ld5,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.000920,804,0,S0,-,-,0,D,4,916,0,0,-,benign,-
1545472992.181902,CkEYAF1i10yLuaKz6,192.168.1.195,55154,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545461772.529649,CH49nGLktXkBUN0w,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545406947.501457,C2TfI74VDK9XAlWF4i,192.168.1.195,49788,185.244.25.235,6667,tcp,irc,2.078563,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,malicious,C&C
1545430947.455750,CF0hqopaUk6yE2L2d,192.168.1.195,123,147.231.100.5,123,udp,-,0.116161,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466966.849026,CgU9dY3QkzGRArtve8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545475824.213086,CC31St3TuFeDSLtNO5,192.168.1.195,58097,71.61.66.148,80,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,malicious,DDoS
1545415831.528457,CqgZEYX57VJ4CYd12,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466974.183073,CIh6cX1pkhiChnBVl6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545410633.457571,CFBY6w1ICAA35fQKbl,192.168.1.195,123,109.224.76.139,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545416716.524927,C9njyK2exEwqzDGqR9,192.168.1.195,52626,185.244.25.235,6667,tcp,irc,4.084941,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,malicious,C&C
1545466965.468300,CbIiyI34nimRk1FOz5,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466980.147406,CVNWMQb3BdGDGzc2l,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537523212.430714,CGfuuW3iRmQNGTxkEk,192.168.2.1,5353,224.0.0.251,5353,udp,dns,7.005272,804,0,S0,-,-,0,D,4,916,0,0,-,benign,-
1540481639,ClBXJo3oiO0YR0tWAj,192.168.1.132,41893,216.239.35.12,123,udp,-,0.272601,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545411107.941086,CB8yc32rnbzBrkBHE7,192.168.1.195,50934,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466966.458736,CeCG3m1ZrWAOLgf8i3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545411920.741263,Ciu76F1VyGWCqyUoNi,192.168.1.195,51122,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1537541829.866146,Cz4hZ91vtTJ3kZTeI9,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.079547,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1545418228.452626,CxgoDb10OrvM7ZTgD2,192.168.1.195,53078,185.244.25.235,6667,tcp,-,3.088505,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1547128023.289709,CxrMlq4bSzBHOCdIT5,192.168.1.197,43658,192.168.1.1,53,udp,dns,0.000499,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547152827.932972,CSXlm92RPGxwnUz3ag,192.168.1.199,123,77.78.107.252,123,udp,-,0.002489,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466987.555182,C8nkEW1jI5gGLontNg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547144615.010290,CvuHSe2NIo8xqnRE6,192.168.1.197,123,81.2.248.189,123,udp,-,0.005978,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547131965.926221,CUv5QT3aLeJU3daZCc,192.168.1.197,38662,192.168.1.1,53,udp,dns,0.000505,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545410267.456423,CHoELX6x0CMrRZ7q1,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545417715.962179,CGqKIv2brDDJn8Tlb9,192.168.1.195,52900,185.244.25.235,6667,tcp,-,3.098501,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1540469831,CUo9DH2QDnCaBIGjkg,192.168.1.132,52801,192.168.1.1,53,udp,dns,0.036724,34,311,SF,-,-,0,Dd,1,62,1,339,-,benign,-
1545466985.178532,C0ev7y4FlfO32vw2Of,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466977.912702,CWgRecOCiaBIffVtc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547133357.020543,CVWqyq4SdR40GMi6G2,192.168.1.197,40106,192.168.1.1,53,udp,dns,0.000497,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545457285.488719,CNAVH54CxcXzh3wQxf,192.168.1.195,61639,50.50.50.53,53,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,benign,-
1547128523.298674,CLywUy446Q6NBhKilf,192.168.1.197,51268,185.244.25.183,4975,tcp,-,1.016438,52,124,RSTR,-,-,0,ShAdfDr,5,320,4,328,-,benign,-
1547129369.017923,CPZyIr1gGhib7NHSlc,192.168.1.197,34903,192.168.1.1,53,udp,dns,0.000747,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547131434.529112,COW3lf10evv7zYCuVg,192.168.1.197,52586,185.244.25.183,4975,tcp,-,2.015609,52,124,RSTR,-,-,0,ShAdfDr,6,380,4,328,-,benign,-
1537538512.104491,CkWXpo9I9MFvTsNbc,169.254.15.115,5353,224.0.0.251,5353,udp,dns,7.004427,804,0,S0,-,-,0,D,4,916,0,0,-,benign,-
1547130251.003978,CJQYQW2J9PeYdHAZBb,192.168.1.197,52032,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545465326.532295,CUUJ1T7mELlzo5TM7,192.168.1.195,123,82.113.53.40,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545419049.527072,CuIlsijiV3fLMonKl,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545413695.541949,Co8jmc1vy1cFRHDHng,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466960.679787,C3vYJ9QBCS6TQsRRl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540489210,CERiia6NZwi9zpFb6,192.168.1.132,41959,216.239.35.0,123,udp,-,0.109433,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547129579.007316,Cw3qxp2MxMviMyGEJa,192.168.1.197,123,82.113.53.40,123,udp,-,0.004244,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545469613.459362,CLGtlf29pPE9QERZhi,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545476195.298983,Cl7Amk4LXyfULwXZu7,192.168.1.195,55388,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466975.369154,CZv3Q62v5vwc52rd7i,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466969.113218,C2IyhC00q0Lk3SFmk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545414654.000538,CtrJmP2FM9hKmKZfb9,192.168.1.195,51862,185.244.25.235,6667,tcp,irc,2.089558,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,malicious,C&C
1545466972.952525,CJMF7u3SLEJNBg4PU5,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466981.825710,C2EBlTC0KF5mskTIg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545467168.577511,CBkfAg1xMyDjuUGtMc,192.168.1.195,54620,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547133279.246492,CyAquX2XZkvEiFc5p5,192.168.1.197,53362,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1537537413.712387,CB8afF2avohKlBa7ue,192.168.2.3,50957,192.168.2.1,53,udp,dns,0.010550,43,111,SF,-,-,0,Dd,1,71,1,139,-,benign,-
1545466986.519016,CjdqwKkvczRLBUpd2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537523555.786898,CLKvVF1Wiwz93Sqn8f,192.168.2.3,4362,192.168.2.1,53,udp,dns,0.011024,46,62,SF,-,-,0,Dd,1,74,1,90,-,benign,-
1537537413.968107,Czt9CzyvV0YfMfkXh,192.168.2.3,52064,72.21.192.213,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466963.337016,C0DYY81WveSw6paLLh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466960.563603,CkrAdI2of1J432IvF6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466985.339442,CvppnP2B700OOhbBoa,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547130334.852904,CiQmkV1B5Mz6fuCR4f,192.168.1.197,44113,192.168.1.1,53,udp,dns,0.000746,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466978.078100,CZnyDs28cT55WmTdbc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547144231.480710,CdKyQ74h0er0ZdXuD9,192.168.1.197,35731,192.168.1.1,53,udp,dns,5.015383,160,168,SF,-,-,0,Dd,4,272,2,224,-,benign,-
1547128752.845873,CAlP483lAgFZ8bcyal,192.168.1.197,51350,185.244.25.183,4975,tcp,-,1.065399,67,233,S3,-,-,0,ShAdDaf,7,451,7,605,-,benign,-
1547128194.662841,CfyvPY34WUcRg4cdie,192.168.1.197,59505,192.168.1.1,53,udp,dns,0.000737,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545405620.135784,CPgp0s19ZtFh6YWZc8,192.168.1.195,49370,185.244.25.235,6667,tcp,irc,4.116656,75,243,S3,-,-,0,ShAdDaf,9,567,6,563,-,malicious,C&C
1545466987.852016,CehH1Z1vuzUyl7vCia,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547140653.725425,Cf85Md1FnsXnBZOUdl,192.168.1.197,32792,104.18.58.154,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545458118.660237,CrnTMgF9V9EGA6rP3,192.168.1.195,53544,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547131372.205696,CBIzre4Af5xZ8kBBfe,192.168.1.197,52556,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545430624.453706,C1WNZx2eH3uia8p2Dc,192.168.1.195,123,147.231.100.5,123,udp,-,0.048711,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547132848.977218,CWxcY03q11PuFn3scf,192.168.1.197,53182,185.244.25.183,4975,tcp,-,3.150457,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466984.371994,CYn2e12oTpaUY2vKt3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466973.014989,C3OnaA3qDUYuSyZpe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466961.744680,CCIS8J2thJ2sjKCCEb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545480014.501823,Cvh8EstVyLCnbn9bf,192.168.1.195,55950,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466959.206886,CBKNi34tfKx3wUCPLb,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545406175.224634,CZ5KBe1sJ5W5YTMIvg,192.168.1.195,49532,185.244.25.235,6667,tcp,irc,1.077132,74,242,S3,-,-,0,ShAdDaf,7,446,6,562,-,malicious,C&C
1545466968.992030,ClQiic2ArA2QBQyaRk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545404979.459612,CB9sGm1RbwJIhuyOk,192.168.1.195,123,147.231.100.5,123,udp,-,0.001499,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466980.431494,CJ9HjMipqiomzAvii,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545459430.457249,Cf4nrZ2NViRu2jajt,192.168.1.195,123,5.1.56.123,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1537523552.479475,CoMcJ8KwCk90a1VJf,192.168.2.3,46363,176.32.98.108,443,tcp,ssl,144.999440,8176,5893,RSTR,-,-,0,ShADadr,20,9008,15,7463,-,benign,-
1547129837.936749,CMwAVp4hi32ncBKBSg,192.168.1.197,51836,185.244.25.183,4975,tcp,-,1.016421,52,124,RSTR,-,-,0,ShAdfDr,5,320,4,328,-,benign,-
1537524151.714813,CnYZEP2tYlcD7BqY7j,192.168.2.3,41130,207.171.178.6,123,udp,-,0.194384,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547129833.747895,CHNhzC2sI1RpRYUTe,192.168.1.197,49811,192.168.1.1,53,udp,dns,0.006989,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466974.431189,CXb22KukRvh3JZ0K8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466970.402731,CkBFR54EdiLrQT29M8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547141620.011446,CeRqro3syno12rBHQ,192.168.1.197,123,147.231.100.5,123,udp,-,0.001749,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547131896.602650,C0124I1Q7nH88aKPHl,192.168.1.197,52788,185.244.25.183,4975,tcp,-,3.124224,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466965.654449,C8SRjUz79zJYJvgsk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545414892.674747,CZYRFt3sCpQQj1UH48,192.168.1.195,51952,185.244.25.235,6667,tcp,-,3.104993,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545466961.627737,CQu5io1RPHYDmXMfV9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466985.180537,CqCG7T1f0FVCglICq6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537528702.681554,Cz8GFr4REP6y6UZFDb,192.168.2.3,33407,52.216.228.224,80,tcp,-,-,-,-,SH,-,-,0,F,1,40,0,0,-,benign,-
1547147675.020019,CO167M1i0JJHmNKwi4,192.168.1.197,44554,192.168.1.1,53,udp,dns,10.008351,156,103,SF,-,-,0,Dd,4,268,1,131,-,benign,-
1540486925,ChMH0e2fvN8cUweIX9,192.168.1.132,49089,192.168.1.1,53,udp,dns,0.004751,37,442,SF,-,-,0,Dd,1,65,1,470,-,benign,-
1545466961.831389,CYqTB02jA5S1rY0MAc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466966.609398,Ca8Lw8N2GJMbfyUT8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466982.952803,Cpm6bY0Luus8PFZj6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540509439,CvagEl1SuGRIBFfHS6,192.168.1.132,50691,192.168.1.1,53,udp,dns,0.051709,34,281,SF,-,-,0,Dd,1,62,1,309,-,benign,-
1545466962.047014,C6D2ER1i0YxjFqtGZd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540508525,CTfK8118moAfx2Ziul,192.168.1.132,55030,192.168.1.1,53,udp,dns,0.007998,37,442,SF,-,-,0,Dd,1,65,1,470,-,benign,-
1545466981.515888,CSkxS7TX7S4lSonB6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545431864.457792,CH5GQk3CQOCd3z58m6,192.168.1.195,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547128520.213188,Cm5dMI28xlnBumMyZg,192.168.1.197,34110,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547133097.327525,Ct5F8N1l3iwd4sQlS2,192.168.1.197,53290,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545466985.155545,CDnp0F3VoU11Bqfe1h,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466980.298328,CRiCxi2ilzDPYSfh3f,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547133644.090630,CiAqWA3sgnpevuvck6,192.168.1.197,53542,185.244.25.183,4975,tcp,-,1.094390,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1545466974.084128,Coam4Np9yslsuuipk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547145959.009832,CYERGQ1wlIuV4TBmR4,192.168.1.197,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1537537740.506457,C7GW002w13opNj4Mac,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.479534,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1545415906.617344,CPMlNP2xb1yheHIapd,192.168.1.195,52342,185.244.25.235,6667,tcp,irc,1.081634,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,malicious,C&C
1547135457.006924,CUGCMw1eF5yzCZOO5a,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547130384.207500,CeGsZx4HiQg3o1Aqqd,192.168.1.197,52090,185.244.25.183,4975,tcp,-,1.096384,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1540545548,CJAuEI2q6uXpb8dyVf,192.168.1.132,35692,192.168.1.1,53,udp,dns,0.0005,41,41,SF,-,-,0,Dd,1,69,1,69,-,benign,-
1545426311.956175,C38Tu82ZuodLLvfaK3,192.168.1.195,58704,66.67.61.168,63798,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,malicious,PartOfAHorizontalPortScan
1547128306.847519,CFSVku2XTC5a3JNIxc,192.168.1.197,44283,192.168.1.1,53,udp,dns,0.000497,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547127544.127789,CffzRm18kDB0Wppzde,192.168.1.197,50786,185.244.25.183,4975,tcp,-,1.166582,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1545436016.454844,CTR1Ob3JaU0IiTy9U4,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1537532015.928246,C9ApRw3b00fSbq9EDf,192.168.2.3,18379,192.168.2.1,53,udp,dns,0.011939,40,56,SF,-,-,0,Dd,1,68,1,84,-,benign,-
1545466971.762700,C6Qh0C3rro3QRbbBLl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537535698.831392,C7hy9o27uxafOCISr7,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.690766,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1547132886.150544,CyoqXn03cLyes2Opi,192.168.1.197,32824,192.168.1.1,53,udp,dns,0.000499,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1537537118.821647,CpVsCO3nT73kkiAqxd,192.168.2.3,59094,72.21.214.79,80,tcp,http,0.242081,157,371,SF,-,-,0,ShADafF,4,337,4,539,-,benign,-
1547127364.972279,CsO4sZ1UCTjGsitcv5,192.168.1.197,50680,185.244.25.183,4975,tcp,-,1.082384,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1537533506.465256,CdSSgA38b3203Mp4qb,192.168.2.3,60193,54.231.114.154,80,tcp,http,300.132762,292,775,SF,-,-,0,ShADadfFr,8,632,6,1027,-,benign,-
1545413822.980763,CqD45k1K3zAajstQ59,192.168.1.195,51616,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547129502.739761,CIhTug1xTckrO3BRdd,192.168.1.197,51690,185.244.25.183,4975,tcp,-,3.143959,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1540497725,CO7VDx26UILVaD09Ia,192.168.1.132,40893,192.168.1.1,53,udp,dns,0.000749,37,132,SF,-,-,0,Dd,1,65,1,160,-,benign,-
1547142789.012643,CC6u3t3tFjOgVE683,192.168.1.197,123,83.167.252.118,123,udp,-,0.002231,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545461592.472106,CqFD9t1qIoo6eLJdLa,192.168.1.195,36086,192.168.1.1,53,udp,dns,5.005402,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466959.595649,CHjvOO6W027HOVYGi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545411590.261922,CqxIvO3oq4Z8XBwpo5,192.168.1.195,51054,185.244.25.235,6667,tcp,-,3.119219,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1547133136.323022,CiTK8x1vUZpguzq99d,192.168.1.197,45277,192.168.1.1,53,udp,dns,0.000499,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1537532800.398200,CfSqSM8LGxZpupV8d,192.168.2.3,51467,192.168.2.1,53,udp,dns,0.011680,46,62,SF,-,-,0,Dd,1,74,1,90,-,benign,-
1545466980.488976,C8fB371qAiL7CDnEGk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537532606.236004,CjLZ3f2PmMFgK7bQx6,192.168.2.3,54659,72.21.192.213,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547131799.134570,CDiWyo1EKXBlPSv2Nf,192.168.1.197,52752,185.244.25.183,4975,tcp,-,3.152212,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545441902.458845,C8NKtY1GNDlPhyrfxk,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466980.301575,CYAKjc4yUdSjn1OEik,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
