ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1547132250.447320,CLxVjK3kB9EITF4Olh,192.168.1.197,52932,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545466970.658335,COXaNs2eKeoXvaEqBe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545406935.620005,C1mECF2YusA7I9oQYb,192.168.1.195,49780,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547131536.451787,CkJ5mr1vTN1N2JRgD1,192.168.1.197,51897,192.168.1.1,53,udp,dns,0.000750,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466971.676004,Cc2mV92ynqe0m2gCK8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466980.304568,Cjpx1B1viW9brXvv57,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537542115.888854,C1YFgi38pppo3xzHzk,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,7.010559,804,0,S0,-,-,0,D,4,996,0,0,-,benign,-
1545408302.308947,CSKmBk3HLOoIiarUf8,192.168.1.195,50242,185.244.25.235,6667,tcp,irc,2.079815,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,malicious,C&C
1545466985.650027,Ce6v8y3xTjpNAkfxn9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540472525,C0wssT3JKSiAqhCZw,192.168.1.132,56806,52.209.221.67,80,tcp,http,0.088446,1847,1539,SF,-,-,0,ShADadtfF,7,2139,7,1823,-,benign,-
1547127912.613933,C4DjkM2uPf604v5LZ9,192.168.1.197,50994,185.244.25.183,4975,tcp,-,4.159380,67,233,S3,-,-,0,ShAdDaft,10,623,7,605,-,benign,-
1545448844.460257,CKwxQZ2eanIlXh7wi4,192.168.1.195,123,147.231.100.5,123,udp,-,0.002244,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466984.199353,CI657439q8zfuLbuAd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466184.898854,CZMlVWB9feWqDbG1j,192.168.1.195,54474,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466975.674462,C2IjgeZbPasx4hUvh,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466981.381709,CN7dxj4vjG32A2iX2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545412524.189835,CCSmEs3O6mPQxMHZ7h,192.168.1.195,51282,185.244.25.235,6667,tcp,irc,2.081307,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,malicious,C&C
1540499537,C1WzDv3WrzCPLqp9l,192.168.1.132,56639,2.16.60.139,443,tcp,-,0.003496,0,0,SF,-,-,0,ShAFf,5,212,3,144,-,benign,-
1545466979.042299,CHBj5H27od4hOLeFN,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466968.223224,CvxEBZ2pCC1LZBGbqi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537523628.167727,CCZhBu1k3Del4mxHJg,192.168.2.1,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,391,0,0,-,benign,-
1537529954.836422,CyRhWs2Q9bXEuCrrGl,192.168.2.3,49777,54.239.26.244,443,tcp,ssl,163.563015,1642,5379,RSTR,-,-,0,ShADadr,11,2102,10,5787,-,benign,-
1537525977.404521,CDTkw51IKk1zReHYic,0.0.0.0,68,255.255.255.255,67,udp,dhcp,58.543924,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1545466982.793906,CQEzgN1Hxv4zfK3Rx2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545404554.923202,CGqFCZ0JqJyDM8Uqk,192.168.1.195,49034,185.244.25.235,6667,tcp,-,3.098977,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1537542503.942753,CrjTTn2kCUQOt4CY7c,fe80::1847:a1bd:8d13:f43c,5353,ff02::fb,5353,udp,dns,2.561960,559,0,S0,-,-,0,D,3,703,0,0,-,benign,-
1545406580.500657,CpgweDb3RnjfzL21h,192.168.1.195,49676,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545483232.429029,CsmLkx4D929ROydle5,192.168.1.195,56288,185.244.25.235,6667,tcp,-,3.108474,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545466974.407947,CtDDdm4rAK9SK5XSx,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466961.628494,CG0hODFabkl9RhFfj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547129102.095823,C3zrWh2OVDBY1oNtt2,192.168.1.197,51512,185.244.25.183,4975,tcp,-,1.077642,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1545466961.946307,CS2aCA4Gc2QhnWPq8j,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1562163961.465362,CQtM5g43dRYrAWVo85,192.168.1.158,4096,192.168.1.1,53,udp,dns,0.003738,156,412,SF,-,-,0,Dd,4,268,4,524,-,benign,-
1545466977.854468,ChQioA5lMVZAagl84,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466968.221470,CGxdlJ2fA0OigEnSd1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466970.398236,CKIfsumkoOkOUvezg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547127794.876954,Cv0HPV1NESlHt51naa,192.168.1.197,43530,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547131875.562365,C19Y6t4s72wtsDZMQf,192.168.1.197,52782,185.244.25.183,4975,tcp,-,3.124474,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1537535607.678740,CZqoYz2qpX6tA5mdTj,192.168.2.3,38291,54.231.33.155,80,tcp,http,300.128329,292,775,SF,-,-,0,ShADadfFr,9,684,7,1486,-,benign,-
1547127925.004104,C4VoRq1EYlUr1SZ4se,192.168.1.197,50998,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1547130663.392499,CrR29f4dnXqQCwcyC7,192.168.1.197,47329,192.168.1.1,53,udp,dns,0.000749,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1540540925,CoxWwv4kltZlk5oy7f,192.168.1.132,59967,192.168.1.1,53,udp,dns,0.000499,46,141,SF,-,-,0,Dd,1,74,1,169,-,benign,-
1547127615.074471,CriiJe4Vzqs72PMQ54,192.168.1.197,50832,185.244.25.183,4975,tcp,-,2.149774,67,233,S3,-,-,0,ShAdDaf,8,499,7,605,-,benign,-
1545411091.530190,CLSGpD1YFXAm2UD1gi,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466986.691425,C4x75J3Ay7W7A6hVyl,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545416286.950650,CRwftM26Jn35v5u7lj,192.168.1.195,52466,185.244.25.235,6667,tcp,irc,2.078073,75,243,S3,-,-,0,ShAdDaf,8,507,6,563,-,malicious,C&C
1545466967.896163,CCabPcx6qAKTPROP,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466974.340986,CfbuhB4DnY75IaZIwa,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466965.245683,CXa1P15WOQVlTlIC4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547130990.534871,Cbo3geFozg84TUwIi,192.168.1.197,52352,185.244.25.183,4975,tcp,-,2.119042,67,233,S3,-,-,0,ShAdDaf,8,499,7,605,-,benign,-
1545466972.653696,C9Tc7i1HsXdRrUljWe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547129238.006760,C0dIS01BWvZhDan98l,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466981.823454,C2Ffz01xjwCLj6yc26,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545413118.021094,CpcYfZ2e1VRDDKtlFe,192.168.1.195,51448,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466970.629351,CpVRw527ZNlVf8Zen8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466973.975433,CFymnx1Cy8t4Pc0fLa,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537525653.687436,COcwEXBHLytfgzwFb,192.168.2.3,40650,93.184.216.34,80,tcp,-,0.242570,0,0,SF,-,-,0,ShAFf,4,216,2,112,-,benign,-
1562160292.040138,Ca908W3YrAjYFiUmGh,::,143,ff02::16,0,icmp,-,0.000042,200,0,OTH,-,-,0,-,10,760,0,0,-,benign,-
1547133660.685129,CPSO4I3N96aYFiwlpg,192.168.1.197,53554,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545466959.032228,Cax0a72VZfpexzjf3,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466984.337524,CA9iJq3yt5NtJappb8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545461315.537329,C5dG9y2eXhz70gkfGj,192.168.1.195,38067,192.168.1.1,53,udp,dns,5.002899,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466969.151696,CH1eLFZhyFS38AO92,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545411138.789006,ClVL5J2Rf9dd8FfZC,192.168.1.195,39569,192.168.1.1,53,udp,dns,5.004649,78,103,SF,-,-,0,Dd,2,134,1,131,-,benign,-
1547127468.196728,CA20qy4Tfgqn7bQl21,192.168.1.197,56968,192.168.1.1,53,udp,dns,0.002239,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1537526866.450997,CfKpTE32jQlNoKKF1,192.168.2.3,57970,176.32.98.203,80,tcp,http,0.313423,157,371,SF,-,-,0,ShADafF,4,337,4,539,-,benign,-
1545466971.728979,CalfJY10FGWGf8Lre2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466979.133494,CSlrSv470sO0oM2wE5,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545445895.457088,CKkNMH3iz4isDLe6T4,192.168.1.195,123,147.231.100.5,123,udp,-,0.005489,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545415146.215015,CGpZlE2vnQwt4hYpa7,192.168.1.195,52022,185.244.25.235,6667,tcp,irc,1.084633,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,malicious,C&C
1545466965.561740,CPplS2413SPSEs9zl8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540508266,C4SQjG2cUpPdXyWUk6,192.168.1.132,42652,216.239.35.0,123,udp,-,0.109682,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547128411.096240,CosHkU2jXFt3b2QPD,192.168.1.197,51222,185.244.25.183,4975,tcp,-,1.097125,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1547131908.639055,CbqybCX0IzcgUShJe,192.168.1.197,52792,185.244.25.183,4975,tcp,-,1.097626,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1537526299.883484,CIWLNn3nIgRjfEVEV7,192.168.2.3,32914,52.216.86.83,80,tcp,-,-,-,-,SH,-,-,0,F,1,40,0,0,-,benign,-
1547138465.006042,ClO2Xo3fXIszKC4Q96,192.168.1.197,123,212.96.160.147,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466982.893845,Ca523i1gK5FHCda0ag,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466976.842807,C5xNIl4TnzrBAgfoT4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545412451.720189,CBcypUuN0d0BUdxjj,192.168.1.195,51258,185.244.25.235,6667,tcp,-,3.100971,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545404726.582175,C5FpDK19zsz5hFvFq8,192.168.1.195,49094,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1537541829.866146,Cz4hZ91vtTJ3kZTeI9,0.0.0.0,68,255.255.255.255,67,udp,dhcp,60.079547,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1545466986.343623,CuLF641NaR5KzbRTda,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545414294.238631,CfFmHE1qsnFKhwzwVg,192.168.1.195,51734,185.244.25.235,6667,tcp,-,3.141964,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1547134868.005783,Ci9Cnt2l4AK56qnsni,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466978.052623,CBBn5f3Lw6Ls8AbpYd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466970.603366,CrLMTr2I0j866eCnMf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540469386,CUrxU238nt0m6yTgKf,192.168.1.132,32893,216.239.35.8,123,udp,-,0.016986,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466976.633441,C3ZQZEpUOxJR1qmc7,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547130823.958409,CnwZHR1YsQQ0p0kcYf,192.168.1.197,53771,192.168.1.1,53,udp,dns,0.000762,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466705.095843,CmQaXkVWMW6y4cV19,192.168.1.195,54538,185.244.25.235,6667,tcp,-,3.082242,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545466976.636425,CfiloKFfzcxXPzitk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537525654.220309,C6gPR2doSd16MMShb,192.168.2.3,34186,207.171.178.6,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466984.375505,CY2qLj4BGZXrgggu54,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545488811.720607,C9quap1dZrY2IvkWil,192.168.1.195,56986,185.244.25.235,6667,tcp,-,3.100753,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1547130759.421469,C0zMCe451M8iD6SBW5,192.168.1.197,52268,185.244.25.183,4975,tcp,-,3.102491,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1537524196.284443,CgJmqk4l837xKtC2gb,192.168.2.3,60226,52.216.104.139,80,tcp,-,-,-,-,SH,-,-,0,F,1,40,0,0,-,benign,-
1545466977.807510,C5ALN71t4VSsb8ngS8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537524688.198396,CbVIpZ2oUEUWDWk6Dc,192.168.2.1,5353,224.0.0.251,5353,udp,dns,-,-,-,S0,-,-,0,D,1,77,0,0,-,benign,-
1540501325,C634Ia4VbZNN4fSMm8,192.168.1.132,36648,192.168.1.1,53,udp,dns,0.000501,37,132,SF,-,-,0,Dd,1,65,1,160,-,benign,-
1545476435.456765,CmOkow43BfeW1BwLN3,192.168.1.195,123,78.108.102.237,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466975.141766,ClCxNW2q1hJKwYv141,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466965.239674,CPO6ve4wFgGDT2Vcy2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547131099.195912,C36P9t4MRFPBMjoeR8,192.168.1.197,52416,185.244.25.183,4975,tcp,-,3.088508,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1547129836.934072,CTl5wn1HtLHmGAktkj,192.168.1.197,49370,192.168.1.1,53,udp,dns,0.000748,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547137673.006864,CMxpgl3r8BXxZ1LoQk,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466983.095485,CC0uYv41xZBiXeaG5h,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547128417.345172,Ctmlef2XnWWwzKClH9,192.168.1.197,51230,185.244.25.183,4975,tcp,-,1.088380,66,232,S3,-,-,0,ShAdDaf,7,438,6,552,-,benign,-
1545466969.019514,CgendD1jp0hehdw4Ii,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547132925.825443,C70QyV2LDFiOBd0mB9,192.168.1.197,53228,185.244.25.183,4975,tcp,-,3.102236,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1537532500.524731,CDQeiVDxFnRoXPVe,192.168.2.3,41097,52.46.129.41,443,tcp,ssl,47.769808,5247,4865,RSTR,-,-,0,ShADadfr,18,6011,19,6081,-,benign,-
1540531041,CPYxQE4uDhjh3JrYj5,192.168.1.132,56694,2.16.60.139,443,tcp,-,0.011245,0,0,SF,-,-,0,ShAFf,5,212,3,144,-,benign,-
1545414353.504746,CXEjHj3tQRjLm6LPm3,192.168.1.195,51754,185.244.25.235,6667,tcp,irc,1.018417,60,124,RSTR,-,-,0,ShAdfDr,5,328,4,328,-,malicious,C&C
1545404206.459086,CKBtV83PbQbPUGbBll,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466961.774657,CTDGyy2YYXF0u3kiY8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545446288.456845,CYANJf4YJdKWYWcywl,192.168.1.195,123,147.231.100.5,123,udp,-,0.180384,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1537537108.556700,C5mNbw3JHXG9seTHy1,192.168.2.3,32925,54.231.40.219,80,tcp,http,305.156469,146,775,SF,-,-,0,ShADadfF,11,606,5,987,-,benign,-
1547157661.952878,ChNxXQ3tFSWXUDDMVa,192.168.1.199,123,94.124.107.190,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466969.426040,CGxfLw1QidOUFKkc11,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545406153.732706,CRgDRpDHEjqA49GSb,192.168.1.195,49514,185.244.25.235,6667,tcp,irc,4.098900,75,243,S3,-,-,0,ShAdDaf,10,619,6,563,-,malicious,C&C
1537538123.948928,CShIZs2APTy8Z6Ctrb,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.210177,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1545427317.455162,CVhm36KDlgQMXpw4c,192.168.1.195,123,195.113.144.201,123,udp,-,0.001739,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547132200.680143,C5Bh5i2hBedtWH5nx7,192.168.1.197,52912,185.244.25.183,4975,tcp,-,4.106922,67,233,S3,-,-,0,ShAdDaf,9,559,6,553,-,benign,-
1537537408.637806,CyIAeo1TNtjLcql5A6,192.168.2.3,40707,192.168.2.1,53,udp,dns,0.010117,47,111,SF,-,-,0,Dd,1,75,1,139,-,benign,-
1545466962.787335,CrLtoD4TBkIuuW3rJg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537541366.347056,CNYi5z4UOtK8ZKjZy9,fe80::80e6:50ff:fe12:1464,5353,ff02::fb,5353,udp,dns,-,-,-,S0,-,-,0,D,1,123,0,0,-,benign,-
1545466970.339260,CAP1sC471x7c6K6ydi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466962.796081,CEc8Ya1TJnh0QIN4Oj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466987.832016,CAKorP2xGm7cPLotji,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547130677.871738,Czo1f44PDH7EjIiSR6,192.168.1.197,52234,185.244.25.183,4975,tcp,-,3.132222,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545480895.393377,CuKk8L2gsbCwgEkwT6,192.168.1.195,56026,185.244.25.235,6667,tcp,irc,35.967740,62,269,S3,-,-,0,ShAdDaf,9,554,6,589,-,malicious,C&C
1545475993.378290,Cpmbb43rRid8WTjqd8,192.168.1.195,55368,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466971.515096,C20DSt2FMrGunFotEa,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537524181.979394,CHA0F11hUNOIeSnP3h,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.780831,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1537523851.342532,CllV1S1jaj49suguo6,192.168.2.3,38154,72.21.192.213,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547130639.305740,CiL9EzzTKxFvbkSR2,192.168.1.197,60617,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545452661.530944,CJpxu82DayNXUYQ90c,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466958.995241,CNje5i41UsU6N1mP68,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547132588.609517,CyAWNdFXiRwd9Ku7a,192.168.1.197,40571,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466979.337370,CPRtYy3ctebms20IFe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545450567.527606,C0r9mv4O1r1I0ViEpa,192.168.1.195,123,89.221.210.188,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547130846.580247,CuRLJe13etJKxbm6fg,192.168.1.197,52304,185.244.25.183,4975,tcp,-,3.143714,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466985.175785,Cl7Fel2daPDdLkAkNf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545440601.457721,CjeNND2Ie4MZY2fqu9,192.168.1.195,123,147.231.100.5,123,udp,-,0.014984,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466979.396835,CBxoJw3596G2uK74b1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466976.837306,CKCRfV1HhMRQaPFGrk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466976.897029,CQfti13v7J0Q6SbDt2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466980.090939,CTUrST2mSpIw9xxJTg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540504925,CPMajE4RHvz2lDYShl,192.168.1.132,60640,52.215.95.120,80,tcp,http,0.105689,1847,791,SF,-,-,0,ShADadfF,6,2099,6,1035,-,benign,-
1545466964.043357,CEtTTp2jtBq9bldz42,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545410754.660579,CvLZkj35hWrRfxpg1l,192.168.1.195,50850,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547127831.468045,CCzVOQjh58Mp5X7u1,192.168.1.197,50948,185.244.25.183,4975,tcp,-,2.103554,67,233,S3,-,-,0,ShAdDaft,9,563,7,605,-,benign,-
1547133610.659536,CcGsyh2KGZen9lX9J9,192.168.1.197,45998,192.168.1.1,53,udp,dns,0.000499,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545413641.502770,Cq4bQRqiOovxxyhY1,192.168.1.195,51558,185.244.25.235,6667,tcp,-,3.158196,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1540486925,CEZ7x546yFc9rzEhe,192.168.1.132,35538,192.168.1.1,53,udp,dns,0.0005,37,132,SF,-,-,0,Dd,1,65,1,160,-,benign,-
