proto=tcp,proto=udp,proto=other,state=FIN,state=CON,state=other,dur,sbytes,dbytes,sloss,dloss,service=dns,service=ftp-data,service=ssh,service=http,service=smtp,service=ftp,service=pop3,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,Sjit,Djit,Stime,Ltime,ct_flw_http_mthd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,label
1,0,0,1,0,0,1.230839,1580,10168,3,5,0,0,0,1,0,0,0,62422.46094,12,18,255,255,3458181475,3536047889,132,565,1,9669.427998,7767.365239,1421952997,1421952998,1,2,2,4,2,2,1,1,0
1,0,0,1,0,0,1.238441,1684,10168,3,5,,,,,,,,62039.28906,14,18,255,255,201852378,2352488864,120,565,0,10661.5021,9333.108179,1421934731,1421934732,0,9,6,1,4,1,1,1,0
1,0,0,1,0,0,1.134943,7808,15114,30,32,,,,,,,,105696.9375,122,126,255,255,4276599913,12284616,64,120,0,581.342917,573.186492,1421945167,1421945168,0,11,20,5,2,1,1,1,0
1,0,0,1,0,0,0.868392,4872,3080,7,7,,,,,,,,27434.61523,28,30,255,255,1556139503,3883362909,174,103,0,1832.242851,47.083363,1421936219,1421936219,0,8,6,5,7,1,1,3,0
0,1,0,0,1,0,0.203354,568,320,0,0,,,,,,,,9441.663086,4,4,0,0,0,0,142,80,0,88.624758,50.902262,1421933959,1421933959,0,8,8,4,3,1,1,3,0
1,0,0,1,0,0,1.159814,1684,10168,3,5,0,0,0,1,0,0,0,66245.10156,14,18,255,255,269990084,2430834907,120,565,1,8836.388197,7737.746897,1421934870,1421934872,1,2,2,5,2,2,1,1,0
1,0,0,1,0,0,2.264624,13454,548216,21,197,,,,,,,,1932205.875,234,438,255,255,411786276,2562966764,57,1252,0,3413.725732,2492.163988,1421932526,1421932528,0,17,11,3,4,2,1,2,0
1,0,0,1,0,0,0.851625,2934,3742,11,15,0,0,0,0,0,1,0,34503.44922,52,54,255,255,2962421625,818104940,56,69,0,1416.440298,52.686164,1421940244,1421940244,0,1,1,3,8,1,1,3,0
1,0,0,1,0,0,1.081602,7814,15214,30,32,,,,,,,,111641.8047,122,126,255,255,478622093,2641697878,64,121,0,584.335563,579.179738,1421934570,1421934571,0,11,3,1,4,1,1,1,0
1,0,0,1,0,0,0.019465,12648,13202,35,33,0,0,1,0,0,0,0,5382379,126,124,255,255,1393922413,1394275915,100,106,0,10.826362,0,1421948319,1421948319,0,1,1,10,2,1,1,1,0
1,0,0,1,0,0,1.349624,364,1530,1,2,,,,,,,,7937.025391,8,8,255,255,3340466508,4155207665,46,191,0,12915.85852,374.241812,1421933087,1421933088,0,1,1,1,1,1,1,1,1
1,0,0,1,0,0,1.043046,1580,10168,3,4,0,0,0,1,0,0,0,73661.17969,12,18,255,255,970950161,972028260,132,565,1,9736.593096,7844.766226,1421948215,1421948216,1,3,2,1,3,1,1,1,0
1,0,0,1,0,0,0.986867,774,556,4,3,,,,,,,,4061.337402,14,10,255,255,1323096661,3316597596,55,56,0,3856.194546,134.369094,1421932786,1421932787,0,6,7,1,4,1,1,1,0
0,0,1,0,1,0,31.157793,56,92,0,0,,,,,,,,11.810849,2,2,0,0,0,0,28,46,0,1.526,5.800125,1421946865,1421946896,0,2,2,2,2,2,2,2,0
1,0,0,1,0,0,0.049827,1286,8922,3,3,,,,,,,,1360868.625,18,20,255,255,1704661445,3867646807,71,446,0,203.581531,0,1421934254,1421934254,0,11,15,5,2,1,1,1,0
1,0,0,1,0,0,0.283271,596,268,2,1,,,,,,,,6326.097168,10,6,255,255,289902766,480176702,60,45,0,1586.559089,72.243508,1421934368,1421934368,0,5,4,1,1,1,1,1,1
0,1,0,0,1,0,0.004648,568,320,0,0,,,,,,,,413080.9063,4,4,0,0,0,0,142,80,0,1.737126,1.464657,1421929713,1421929713,0,10,1,2,2,1,1,2,0
1,0,0,1,0,0,0.004232,1036,2262,4,4,,,,,,,,3920604.75,12,12,255,255,827686788,827989146,86,189,0,17.46411,0.402606,1421931084,1421931084,0,4,3,2,1,1,1,1,0
1,0,0,1,0,0,0.015595,2766,24114,7,16,,,,,,,,12101314,44,46,255,255,3035081193,907627952,63,524,0,0,19.82158,1421931153,1421931153,0,8,6,3,5,1,1,2,0
1,0,0,1,0,0,0.609621,6770,239062,11,87,,,,,,,,3121349.25,112,198,255,255,3615321690,1480643325,60,1207,0,355.219263,266.211505,1421953642,1421953642,0,7,7,6,12,5,1,5,0
1,0,0,1,0,0,0.024655,37996,3380,19,8,0,0,0,0,1,0,0,1070776.75,54,42,255,255,417668624,418695862,704,80,0,27.577785,1.115329,1421944212,1421944212,0,1,2,3,3,1,1,1,0
1,0,0,1,0,0,0.016309,2958,32642,7,18,,,,,,,,15691949,48,50,255,255,2897916876,2914283569,62,653,0,0,18.292994,1421929037,1421929037,0,8,6,1,2,1,1,1,0
0,1,0,0,1,0,0.001009,130,162,0,0,1,0,0,0,0,0,0,642220,2,2,0,0,0,0,65,81,0,0,0,1421940160,1421940160,0,4,3,4,5,3,1,1,0
1,0,0,1,0,0,0.034369,7816,15436,30,32,,,,,,,,3564607.75,122,126,255,255,3986115187,3991345781,64,123,0,17.508,16.168738,1421931204,1421931204,0,7,5,1,3,1,1,1,0
0,1,0,0,1,0,0.001082,146,178,0,0,,,,,,,,658040.6875,2,2,0,0,0,0,73,89,0,0,0,1421933000,1421933000,0,16,11,2,4,2,1,1,0
1,0,0,1,0,0,1.05104,1684,10168,3,5,0,0,0,1,0,0,0,73100.92188,14,18,255,255,3395864370,1247227529,120,565,0,8775.802794,7725.823171,1421931325,1421931326,0,1,1,3,3,1,1,1,0
1,0,0,1,0,0,0.005403,3672,2456,7,7,,,,,,,,3435128.75,18,18,255,255,1254795525,3403243525,204,136,0,14.682322,0.370451,1421935377,1421935377,0,6,7,6,8,1,1,3,0
0,1,0,0,1,0,0.004779,568,312,0,0,,,,,,,,391713.75,4,4,0,0,0,0,142,78,0,1.827635,1.583212,1421929643,1421929643,0,6,9,5,6,1,1,3,0
0,1,0,0,1,0,0.001031,130,162,0,0,1,0,0,0,0,0,0,628516,2,2,0,0,0,0,65,81,0,0,0,1421948767,1421948767,0,4,3,2,4,2,1,1,0
1,0,0,1,0,0,0.614634,1904,3572,6,7,,,,,,,,117842.3438,28,32,255,255,505454435,506529752,68,112,0,13.706944,13.387824,1421944821,1421944821,0,19,11,11,16,8,8,8,0
1,0,0,1,0,0,0.012913,2542,23122,7,14,,,,,,,,13984047,40,42,255,255,595852363,2750568953,64,551,0,0,17.672422,1421948193,1421948193,0,3,7,2,3,1,1,1,0
0,1,0,0,1,0,0.161148,512,304,0,0,,,,,,,,11318.78809,4,4,0,0,0,0,128,76,0,51.839883,69.774469,1421931857,1421931857,0,4,4,3,2,1,1,1,0
0,1,0,0,1,0,0.001064,146,178,0,0,1,0,0,0,0,0,0,669172.9375,2,2,0,0,0,0,73,89,0,0,0,1421945621,1421945621,0,1,1,6,8,3,3,3,0
1,0,0,1,0,0,0.035446,37220,3380,18,8,,,,,,,,744794.9375,52,42,255,255,539011200,2685389786,716,80,0,45.768277,1.874173,1421945054,1421945054,0,12,9,14,5,2,2,2,0
1,0,0,1,0,0,0.022845,37416,3380,18,8,0,0,0,0,1,0,0,1155613.875,52,42,255,255,2684048688,535615069,720,80,0,23.589742,0.895185,1421944606,1421944606,0,2,1,2,8,1,1,1,0
0,1,0,0,1,0,0.000971,130,162,0,0,1,0,0,0,0,0,0,667353.25,2,2,0,0,0,0,65,81,0,0,0,1421953215,1421953215,0,3,3,5,3,2,1,1,0
1,0,0,1,0,0,0.011002,2054,2582,6,6,,,,,,,,1805489.875,22,26,255,255,3627110531,3627370560,93,99,0,36.647988,31.508845,1421952392,1421952392,0,6,4,3,4,2,1,1,0
0,1,0,0,1,0,0.076434,568,312,0,0,,,,,,,,24491.71875,4,4,0,0,0,0,142,78,0,28.80423,34.407582,1421947929,1421947929,0,9,6,5,10,1,1,4,0
1,0,0,1,0,0,1.101923,1684,10168,3,5,0,0,0,1,0,0,0,69725.38281,14,18,255,255,2990263589,2987190407,120,565,1,8807.655871,7710.482514,1421936664,1421936666,1,1,2,2,3,1,1,1,0
1,0,0,1,0,0,1.727512,2934,3742,11,15,0,0,0,0,0,1,0,17009.43359,52,54,255,255,1468218888,1481384028,56,69,0,2251.721727,69.676141,1421931200,1421931202,0,1,1,4,2,1,1,2,0
1,0,0,1,0,0,0.014322,2750,27344,7,16,,,,,,,,14942048,44,46,255,255,3714849937,1565571769,63,594,0,18.282908,17.600136,1421950256,1421950256,0,4,8,3,4,1,1,2,0
0,1,0,0,1,0,0.001168,146,178,0,0,1,0,0,0,0,0,0,609589,2,2,0,0,0,0,73,89,0,0,0,1421940973,1421940973,0,2,6,4,2,2,1,1,0
1,0,0,1,0,0,0.066001,4238,61348,7,30,,,,,,,,7335525.5,72,74,255,255,2832588220,699281945,59,829,0,0,56.634318,1421941922,1421941922,0,12,5,1,1,1,1,1,0
1,0,0,1,0,0,2.922058,13870,548216,21,197,,,,,,,,1497478.75,242,438,255,255,3789161843,3799763728,57,1252,0,4728.068368,3511.203945,1421932417,1421932420,0,13,13,9,3,2,1,2,0
1,0,0,1,0,0,0.673568,2934,3740,11,15,0,0,0,0,0,1,0,43600.64453,52,54,255,255,2791696464,2792746461,56,69,0,1331.131336,52.106074,1421934789,1421934789,0,1,1,5,9,1,1,4,0
0,1,0,0,1,0,0.001044,146,178,0,0,,,,,,,,681992.3125,2,2,0,0,0,0,73,89,0,0,0,1421933913,1421933913,0,15,16,1,3,2,1,1,0
1,0,0,1,0,0,0.022997,2230,14994,7,11,,,,,,,,5071270.5,34,36,255,255,1533703863,3679421282,66,417,0,54.089681,51.702869,1421932403,1421932403,0,15,7,3,3,1,1,1,0
1,0,0,1,0,0,0.033756,4014,61374,7,28,,,,,,,,14337718,68,70,255,255,3688021167,1568795457,59,877,0,0,25.311769,1421953509,1421953509,0,2,2,6,4,1,1,2,0
0,1,0,0,1,0,0.000981,132,164,0,0,1,0,0,0,0,0,0,668705.375,2,2,0,0,0,0,66,82,0,0,0,1421947729,1421947729,0,2,2,5,2,1,1,1,0
0,1,0,0,1,0,0.000939,146,178,0,0,1,0,0,0,0,0,0,758253.5,2,2,0,0,0,0,73,89,0,0,0,1421952893,1421952893,0,4,2,2,6,3,1,1,0
1,0,0,1,0,0,0.045342,2438,30742,5,14,,,,,,,,5273521.5,40,36,255,255,69993503,2215667644,61,854,0,70.447459,2.016794,1421937060,1421937061,0,9,8,4,2,1,1,2,0
0,1,0,0,1,0,0.000991,146,178,0,0,,,,,,,,718466.1875,2,2,0,0,0,0,73,89,0,0,0,1421945372,1421945372,0,10,4,6,11,6,3,6,0
1,0,0,1,0,0,1.014869,1684,10168,3,5,,,,,,,,75706.32813,14,18,255,255,1036071377,1037126948,120,565,1,8770.57939,7683.793731,1421945505,1421945506,6,3,27,15,4,4,4,4,0
0,1,0,0,1,0,0.001057,146,178,0,0,1,0,0,0,0,0,0,673604.5,2,2,0,0,0,0,73,89,0,0,0,1421945855,1421945855,0,7,1,2,3,1,1,1,0
0,1,0,0,1,0,0.28218,568,304,0,0,,,,,,,,6463.958984,4,4,0,0,0,0,142,76,0,125.85275,47.581922,1421950433,1421950433,0,12,8,5,6,2,1,3,0
0,1,0,0,1,0,0.001119,146,178,0,0,1,0,0,0,0,0,0,636282.375,2,2,0,0,0,0,73,89,0,0,0,1421936269,1421936269,0,3,4,4,7,2,1,3,0
0,1,0,0,0,1,0.000009,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421931323,1421931323,0,6,6,3,3,3,3,3,0
1,0,0,1,0,0,1.009379,1684,10168,3,5,0,0,0,1,0,0,0,76118.08594,14,18,255,255,1549177713,3695588216,120,565,1,8765.865649,7675.505013,1421936336,1421936337,1,1,2,5,3,1,1,1,0
1,0,0,1,0,0,0.035901,4550,71938,7,33,,,,,,,,15834880,78,82,255,255,2120382974,4266065492,58,877,0,23.872722,23.220051,1421936055,1421936055,0,4,4,3,4,1,1,1,0
1,0,0,1,0,0,1.05148,1684,10168,3,5,0,0,0,1,0,0,0,73070.33594,14,18,255,255,3415428683,1271049487,120,565,1,8774.628173,7683.760027,1421950205,1421950206,1,1,1,3,2,1,1,1,0
1,0,0,1,0,0,0.433035,1540,1644,4,4,,,,,,,,28690.52344,16,18,255,255,4172649774,4259923558,96,91,0,1800.59457,47.795715,1421935546,1421935547,0,14,13,11,9,6,1,6,0
1,0,0,1,0,0,0.033405,7820,15736,30,32,,,,,,,,3738841.75,122,126,255,255,1254154591,1255121369,64,125,0,17.092141,15.103135,1421929217,1421929217,0,9,4,1,2,1,1,1,0
1,0,0,1,0,0,0.029689,37180,3380,18,8,0,0,0,0,1,0,0,889218.1875,52,42,255,255,2511071810,2512144876,715,80,0,33.595736,1.367153,1421953804,1421953804,0,2,1,3,3,1,1,1,0
1,0,0,1,0,0,0.026947,3926,56022,7,27,,,,,,,,16387428,66,68,255,255,3567318473,3578980749,59,824,0,21.721004,21.313358,1421945323,1421945324,0,20,19,20,27,3,3,3,0
0,1,0,0,0,1,0.000008,264,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,132,0,0,0,0,1421933694,1421933694,0,8,8,3,3,3,3,3,0
0,1,0,0,0,1,0.000008,114,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,57,0,0,0,0,1421933793,1421933793,0,11,11,4,4,4,4,4,1
1,0,0,1,0,0,6.187736,25368,1094788,38,390,,,,,,,,1413781,452,858,255,255,975140211,3128153872,56,1276,0,6951.270441,5040.444323,1421930526,1421930533,0,4,5,5,2,1,1,1,0
1,0,0,1,0,0,0.039286,5174,83812,7,39,,,,,,,,16881536,90,92,255,255,4258682133,4258981964,57,911,0,22.470893,22.061719,1421927937,1421927937,0,5,6,1,5,1,1,1,0
1,0,0,1,0,0,0.035004,3614,45396,7,24,,,,,,,,10207747,60,62,255,255,870773548,871079927,60,732,0,36.692284,35.040286,1421945441,1421945441,0,13,7,4,8,2,2,4,0
1,0,0,1,0,0,0.011935,2230,15236,7,11,,,,,,,,9929116,34,36,255,255,4177148872,4173821398,66,423,0,22.345047,20.007649,1421954043,1421954043,0,6,3,2,4,1,1,2,0
1,0,0,1,0,0,0.334424,320,1846,1,2,0,1,0,0,0,0,0,38657.51563,6,8,255,255,2661432558,1411257755,53,231,0,4714.156079,116.457719,1421944039,1421944039,0,4,2,3,4,1,1,1,0
1,0,0,1,0,0,1.59166,37288,3380,18,8,,,,,,,,16586.45703,52,42,255,255,294633288,2468201298,717,80,0,2604.790161,83.683375,1421945189,1421945191,0,18,8,5,5,3,3,5,0
1,0,0,1,0,0,0.002899,320,1884,1,2,0,1,0,0,0,0,0,4550534.5,6,8,255,255,846303656,2995498896,53,236,0,28.371161,0.551563,1421935705,1421935705,0,3,3,3,4,1,1,2,0
1,0,0,1,0,0,0.193816,1470,1728,5,4,,,,,,,,66248.39844,22,14,255,255,1812119488,1812411006,67,123,0,0,19.426674,1421927679,1421927679,0,5,4,1,1,1,1,1,0
0,1,0,0,1,0,0.004664,568,312,0,0,,,,,,,,401372.1875,4,4,0,0,0,0,142,78,0,1.715915,1.479974,1421937529,1421937529,0,5,6,5,3,1,1,3,0
1,0,0,1,0,0,0.165219,2158,2464,6,6,,,,,,,,114369.4141,24,24,255,255,735466796,735794567,90,103,0,710.95666,21.137705,1421931693,1421931693,0,7,9,7,2,2,1,1,0
1,0,0,1,0,0,1.147803,7822,15736,30,32,,,,,,,,108813.1016,122,126,255,255,2409142258,302547114,64,125,0,580.633776,572.988863,1421946639,1421946640,0,7,11,1,8,1,1,1,0
1,0,0,1,0,0,0.013798,1540,1644,4,4,,,,,,,,900420.3125,16,18,255,255,1143992891,3299733661,96,91,0,60.713252,1.42793,1421948333,1421948333,0,8,7,8,8,6,1,6,0
0,1,0,0,1,0,0.001728,528,304,0,0,,,,,,,,1055555.5,4,4,0,0,0,0,132,76,0,0.630267,0.29228,1421946072,1421946072,0,7,8,6,6,1,1,3,0
0,1,0,0,0,1,0.00001,168,0,0,0,,,,,,,,0,2,0,0,0,0,0,84,0,0,0,0,1421928553,1421928553,0,9,2,1,2,1,1,1,1
0,1,0,0,1,0,0.000989,146,178,0,0,1,0,0,0,0,0,0,719919.125,2,2,0,0,0,0,73,89,0,0,0,1421935138,1421935138,0,2,3,8,4,1,1,2,0
0,1,0,0,1,0,0.000943,146,178,0,0,1,0,0,0,0,0,0,755037.125,2,2,0,0,0,0,73,89,0,0,0,1421940126,1421940126,0,3,4,3,4,3,1,1,0
1,0,0,1,0,0,0.004857,4072,2456,7,7,,,,,,,,3821289,18,18,255,255,128304939,131617690,226,136,0,13.210054,0.329697,1421928481,1421928481,0,11,7,7,5,1,1,3,0
1,0,0,1,0,0,0.630154,2158,1918,6,5,,,,,,,,23143.54883,24,20,255,255,1451252771,1451550801,90,96,0,2331.609753,2568.835372,1421932413,1421932414,0,13,12,5,3,1,1,1,0
1,0,0,1,0,0,0.004145,1036,2262,4,4,,,,,,,,4002895,12,12,255,255,2586678981,2586963454,86,189,0,17.979233,0.396424,1421930955,1421930955,0,6,4,1,2,2,1,1,0
1,0,0,1,0,0,0.534745,37896,3380,19,8,0,0,0,0,1,0,0,49369.32813,54,42,255,255,1233440593,1241744777,702,80,0,892.378961,29.788861,1421940552,1421940553,0,1,1,2,2,1,1,1,0
1,0,0,1,0,0,1.146519,18786,1087890,2,370,0,0,0,1,0,0,0,7580734.5,352,746,255,255,1970795460,4121496659,53,1458,1,191.298106,116.930302,1421939426,1421939427,1,2,1,1,1,1,1,1,0
1,0,0,1,0,0,0.19839,4550,67380,7,33,,,,,,,,2683119,78,80,255,255,3959489678,3959794425,58,842,0,146.867659,143.774165,1421934680,1421934680,0,9,12,7,3,1,1,1,0
1,0,0,1,0,0,0.046412,320,1874,1,2,,,,,,,,282685.5313,6,8,255,255,3016786660,884044220,53,234,0,641.152429,15.694163,1421955427,1421955427,0,12,9,4,10,1,1,4,0
0,1,0,0,1,0,0.000995,146,178,0,0,1,0,0,0,0,0,0,715577.875,2,2,0,0,0,0,73,89,0,0,0,1421950207,1421950207,0,2,7,1,2,1,1,1,0
1,0,0,1,0,0,0.038611,3302,37226,7,21,,,,,,,,7575458,54,56,255,255,2421719079,295342964,61,665,0,46.343276,0,1421945561,1421945561,0,10,5,4,7,4,4,4,0
1,0,0,1,0,0,1.131467,68043,526,27,1,,,,,,,,3415.035645,60,12,255,255,406755151,2379567115,1134,44,0,1840.57703,115.509953,1421931695,1421931696,0,5,4,1,2,2,1,1,0
1,0,0,1,0,0,0.027155,37402,3172,18,8,0,0,0,0,1,0,0,910034.9375,52,38,255,255,2933443718,2938727735,719,83,0,32.446904,1.420224,1421943204,1421943204,0,1,2,2,2,1,1,1,0
1,0,0,0,1,0,0.027443,2230,12442,7,9,,,,,,,,3506322.25,34,30,255,255,3338034895,1188746501,66,415,0,66.601908,0,1421945481,1421945481,0,9,10,4,3,1,1,1,0
0,1,0,0,1,0,0.001076,146,178,0,0,1,0,0,0,0,0,0,661710,2,2,0,0,0,0,73,89,0,0,0,1421949226,1421949226,0,2,1,2,1,1,1,1,0
1,0,0,1,0,0,0.004461,1470,1728,5,4,,,,,,,,2878278.25,22,14,255,255,211993070,2357687670,67,123,0,13.043859,0.375278,1421948443,1421948443,0,8,2,1,2,1,1,1,0
1,0,0,1,0,0,0.025827,1540,1644,4,4,,,,,,,,481046.9688,16,18,255,255,3903299474,3909021845,96,91,0,103.612966,2.940757,1421934594,1421934594,0,13,12,6,8,6,1,6,0
0,1,0,0,1,0,0.00109,146,178,0,0,1,0,0,0,0,0,0,653211,2,2,0,0,0,0,73,89,0,0,0,1421949413,1421949413,0,4,2,6,6,2,1,4,0
1,0,0,1,0,0,1.292697,2934,3742,11,15,0,0,0,0,0,1,0,22730.77148,52,54,255,255,2898537016,3029702406,56,69,0,2061.395443,65.062441,1421931732,1421931734,0,1,1,5,2,1,1,2,0
1,0,0,1,0,0,0.735917,4328,3080,7,7,,,,,,,,32373.2168,28,30,255,255,56907405,2413732175,155,103,0,1509.370001,38.249703,1421950612,1421950612,0,5,4,2,3,1,1,2,0
1,0,0,1,0,0,0.781074,7030,13234,26,26,,,,,,,,134327.8594,108,111,255,255,1941979051,4093092416,65,119,0,462.934383,467.657906,1421942969,1421942970,0,5,10,5,3,1,1,1,0
0,1,0,0,1,0,0.001073,146,178,0,0,,,,,,,,663560.125,2,2,0,0,0,0,73,89,0,0,0,1421934520,1421934520,0,10,15,2,4,3,1,1,0
1,0,0,1,0,0,0.016925,2542,21882,7,14,,,,,,,,10096780,40,42,255,255,2111835616,2112147301,64,521,0,26.082024,24.739626,1421950053,1421950053,0,10,16,6,6,1,1,1,0
1,0,0,1,0,0,0.035811,7818,15040,30,32,,,,,,,,3333277.5,122,126,255,255,928981290,3075402337,64,119,0,18.562358,16.443342,1421945595,1421945595,0,28,7,4,14,3,3,4,0
1,0,0,1,0,0,0.011642,2230,15236,7,11,,,,,,,,10179007,34,36,255,255,3029983225,3030342016,66,423,0,22.903776,19.68294,1421953938,1421953938,0,11,4,3,2,1,1,1,0
1,0,0,1,0,0,0.026743,37368,3276,18,8,0,0,0,0,1,0,0,955764.125,52,40,255,255,2910890768,2912052748,719,82,0,34.284623,1.230765,1421951947,1421951947,0,2,1,2,2,1,1,1,0
0,1,0,0,1,0,0.001097,146,178,0,0,1,0,0,0,0,0,0,649042.875,2,2,0,0,0,0,73,89,0,0,0,1421929551,1421929551,0,2,5,3,1,1,1,1,0
1,0,0,1,0,0,0.019693,2334,16734,7,12,,,,,,,,6619204.5,36,38,255,255,2898246037,2894359720,65,440,0,37.998503,34.672957,1421940601,1421940601,0,8,2,1,2,1,1,1,0
1,0,0,1,0,0,0.163656,4768,2664,7,7,,,,,,,,124309.5313,20,22,255,255,3523635270,1381711988,238,121,0,860.640854,24.500494,1421951455,1421951455,0,5,9,9,3,1,1,3,0
0,1,0,0,0,1,0.000003,2216,0,0,0,,,,,,,,0,2,0,0,0,0,0,1108,0,0,0,0,1421929013,1421929013,0,2,1,1,1,1,1,1,1
1,0,0,1,0,0,1.031675,1580,10168,3,5,,,,,,,,74473.07031,12,18,255,255,295642486,296703773,132,565,0,9533.489091,7676.99054,1421934466,1421934467,0,7,6,1,3,1,1,1,0
1,0,0,1,0,0,0.278877,4654,67380,7,33,,,,,,,,1908741.25,80,80,255,255,3018782349,3019107394,58,842,0,228.98144,6.334714,1421934700,1421934700,0,6,15,6,1,1,1,1,0
1,0,0,1,0,0,0.050922,3702,48710,7,24,,,,,,,,7529162.5,62,62,255,255,2274017354,2274623100,60,786,0,54.730881,1.5216,1421929648,1421929648,0,8,3,4,3,1,1,1,0
1,0,0,1,0,0,0.027331,1920,4416,6,6,,,,,,,,1243130.5,22,26,255,255,3485397401,3481522860,87,170,0,157.942384,136.983579,1421929034,1421929034,0,8,7,3,3,1,1,1,0
1,0,0,1,0,0,1.126931,1684,10168,3,5,0,0,0,1,0,0,0,68178.09375,14,18,255,255,4230891443,4231884229,120,565,1,8829.846294,7732.383297,1421938445,1421938447,1,1,1,2,5,1,1,1,0
1,0,0,1,0,0,1.058929,7808,15114,30,32,,,,,,,,113284.2734,122,126,255,255,1684960866,3831301669,64,120,0,572.23735,567.504171,1421945263,1421945264,0,5,23,23,6,4,4,4,0
0,1,0,0,1,0,0.001049,146,178,0,0,1,0,0,0,0,0,0,678741.6875,2,2,0,0,0,0,73,89,0,0,0,1421930500,1421930500,0,2,1,2,2,1,1,1,0
0,1,0,0,0,1,0.000004,114,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,57,0,0,0,0,1421931658,1421931658,0,8,8,4,4,4,4,4,1
0,1,0,0,1,0,0.001022,130,162,0,0,1,0,0,0,0,0,0,634050.875,2,2,0,0,0,0,65,81,0,0,0,1421953481,1421953481,0,5,2,5,2,1,1,1,0
1,0,0,1,0,0,0.047687,4550,71834,7,33,,,,,,,,11900434,78,80,255,255,738977973,739307863,58,898,0,36.577767,34.523437,1421936292,1421936292,0,9,6,1,10,1,1,1,0
0,1,0,0,1,0,0.001152,146,178,0,0,1,0,0,0,0,0,0,618055.5625,2,2,0,0,0,0,73,89,0,0,0,1421936484,1421936484,0,3,3,2,4,2,1,2,0
1,0,0,0,1,0,0.052926,22856,1508,6,0,,,,,,,,220080.8594,18,29,255,255,3946792940,3937338057,1270,52,0,174.340824,2.714875,1421950800,1421950800,0,1,1,1,1,1,1,1,0
1,0,0,1,0,0,1.1231,1580,10168,3,5,0,0,0,1,0,0,0,68410.64844,12,18,255,255,746831003,2897465347,132,565,1,10512.03817,8464.747973,1421938010,1421938011,1,2,1,3,3,1,1,1,0
0,1,0,0,1,0,0.00177,536,304,0,0,,,,,,,,1030508.5,4,4,0,0,0,0,134,76,0,0.653367,0.28521,1421938255,1421938255,0,7,4,5,7,1,1,3,0
1,0,0,1,0,0,0.098975,3614,45800,7,24,,,,,,,,3644152.5,60,64,255,255,676830439,2868227289,60,716,0,136.714215,114.110032,1421928708,1421928708,0,11,8,1,2,1,1,1,0
1,0,0,1,0,0,0.028094,37914,3380,19,8,0,0,0,0,1,0,0,939702.4375,54,42,255,255,383220304,384276452,702,80,0,29.782882,1.346214,1421952541,1421952541,0,1,1,2,2,1,1,1,0
1,0,0,1,0,0,0.376425,4392,3080,7,7,,,,,,,,63290.16406,28,30,255,255,1613623604,1828407826,157,103,0,734.832351,18.209516,1421945517,1421945518,0,10,10,7,7,4,4,4,0
1,0,0,1,0,0,0.798464,8928,320,4,1,0,1,0,0,0,0,0,2675.13623,14,6,255,255,1066207868,1554462803,638,53,0,5655.469659,241.824969,1421946634,1421946634,0,3,3,2,8,1,1,2,0
1,0,0,1,0,0,0.049843,4550,68342,7,33,,,,,,,,10832093,78,80,255,255,1546697057,1547002930,58,854,0,36.540776,35.684762,1421937983,1421937983,0,7,5,3,4,1,1,2,0
1,0,0,1,0,0,1.008842,1684,10168,3,5,0,0,0,1,0,0,0,76158.60938,14,18,255,255,3376041824,3372901646,120,565,1,8766.379614,7675.607899,1421944496,1421944497,1,1,1,5,3,1,1,2,0
1,0,0,1,0,0,0.103044,5486,95422,7,42,,,,,,,,7334187,96,100,255,255,1434917004,1435149027,57,954,0,69.050574,67.890409,1421933215,1421933215,0,7,8,3,3,1,1,1,0
1,0,0,1,0,0,0.046375,320,1952,1,2,0,1,0,0,0,0,0,294641.5313,6,8,255,255,3272584983,1139217296,53,244,0,642.046996,15.70794,1421939732,1421939732,0,2,2,2,3,1,1,1,0
0,1,0,0,1,0,0.001824,528,304,0,0,,,,,,,,1000000,4,4,0,0,0,0,132,76,0,0.646296,0.324807,1421947877,1421947877,0,13,11,5,7,1,1,3,0
1,0,0,1,0,0,1.009531,1684,10168,3,5,0,0,0,1,0,0,0,76106.625,14,18,255,255,1692068720,3838464633,120,565,1,8769.49506,7683.949731,1421939157,1421939158,1,1,2,5,1,1,1,1,0
1,0,0,1,0,0,0.08699,2854,29168,7,17,,,,,,,,2626600.75,46,48,255,255,3159084589,3159373087,62,608,0,132.278562,131.053678,1421940609,1421940609,0,12,4,3,3,1,1,1,0
1,0,0,1,0,0,0.02405,3302,37162,7,21,,,,,,,,12141040,54,56,255,255,595330690,2740975817,61,664,0,27.949941,28.371091,1421939871,1421939871,0,5,4,4,2,1,1,1,0
1,0,0,1,0,0,0.019107,2334,16734,7,12,,,,,,,,6822211.5,36,38,255,255,2838865900,2839112688,65,440,0,0,42.543432,1421940190,1421940190,0,4,5,3,5,1,1,1,0
